order,text_a,label,Target
526,春节放鞭炮，但请务必擦亮眼睛。,1.0,春节放鞭炮
527,中立态度言论：春节放鞭炮盛事被微信红包干掉了。,1.0,春节放鞭炮
528,春节放鞭炮，不支持也不反对。虽然有污染，但传统不可能说抛就抛，至少20年内不可能消失。请理智一些，不要放鞭炮保护环境。等你真正做到环保再来批判现实。,1.0,春节放鞭炮
529,春节放鞭炮，你支持么？,1.0,春节放鞭炮
530,春节不放烟花爆竹对空气质量影响大，建议减少空气污染和花炮垃圾。,1.0,春节放鞭炮
531,春节放鞭炮是否有益？中立观点。,1.0,春节放鞭炮
532,@扬子晚报：盘点蛇年春节长假热词，爱环保不放鞭炮，爱光盘拒绝剩宴。欢迎关注。,1.0,春节放鞭炮
533,春节不放鞭炮会污染环境，建议大家选择绿色环保的方式庆祝春节。,1.0,春节放鞭炮
534,春节庆祝方式的变化，是时代发展的必然。随着人们观念的变化，春节庆祝方式应该更加多元化，而不是一味地放鞭炮。,1.0,春节放鞭炮
535,春节放鞭炮，燃放鞭炮，燃放鞭炮，燃放烟花，燃放烟花，燃放烟花，燃放鞭炮，燃放烟花，燃燃烟花，燃燃烟花，燃燃烟花，燃烟花，燃烟花，燃烟花，燃烟花!燃燃烟花，燃燃烟花，燃燃烟花!燃燃烟花，燃燃烟花，点燃烟花，点燃烟花，点燃烟花，点燃烟花，燃燃烟花，燃燃烟花，燃点燃烟花，燃点燃烟花，燃点燃烟花，燃燃烟花，燃燃烟花，点燃烟花，燃燃烟花，燃燃烟火，点燃烟花，点燃烟花，点燃烟花，燃点燃烟花，燃燃烟花，点燃烟花，点燃烟花!燃燃烟花，燃燃烟花，点燃烟火，燃燃烟花，燃燃烟花，点燃烟花!燃燃烟花，燃燃烟火，点燃烟火，燃燃烟花，点燃烟花，点燃烟花，燃燃烟花!燃燃烟花，燃点燃烟花，点燃烟花，点燃烟花，点燃烟花!燃燃烟花!燃燃烟花，燃点燃烟花!燃燃烟花，燃点燃烟花，点燃烟火，点燃烟花，点燃烟花，点燃烟花，点燃烟火，燃点燃烟花，点燃烟花，点燃烟花，燃点燃烟火，点燃烟花，点燃烟花，点燃烟花!燃点燃烟花，燃点燃烟花，点燃烟火，点燃烟花!燃点燃烟花，燃点燃烟花!燃点燃烟花，燃点燃烟花，燃点燃烟花!燃点燃烟花!燃点燃烟花，燃点燃烟花!点燃烟花，燃点燃烟花!燃点燃烟花，点燃烟花，点燃烟花，点燃烟火!燃点燃烟花，燃点燃烟花，点燃烟花，点燃烟花!燃点燃烟火，燃点燃烟花，点燃烟花，点燃烟火!燃点燃烟火，燃点燃烟花，点燃烟花!燃点燃烟花，燃燃烟花，点燃烟花，燃点燃烟花，点燃烟花，点燃烟火!点燃烟花，燃点燃烟花，点燃烟花，点燃火焰!燃点燃烟花，燃点燃烟花，点燃烟花!燃点燃烟花!燃点燃烟花，点燃烟花，燃点燃烟花，点燃烟火!燃点燃烟花，燃点亮烟花，点燃烟火!燃点燃烟花，燃点燃烟火，点燃烟花，点燃烟火!燃点燃烟花，点燃烟花，点燃烟火，点燃烟火!燃点燃烟花，燃点燃烟花!燃点燃烟火，燃点燃烟花，燃点燃烟花，点燃烟火!燃燃烟花，燃点燃烟花，点燃烟火!燃点燃烟火，燃点亮烟花，点燃烟火!燃点燃烟花!燃点燃烟花，燃点燃烟火，点燃烟火!燃点燃烟花，燃点亮烟花!燃点燃烟花，燃点燃烟花，点燃烟花烟花!燃点燃烟花，燃点燃烟花，点燃火焰!燃点燃烟花，燃点亮烟花，点燃烟火，点燃火焰!燃点燃烟花，燃点燃烟花!燃点燃燃烟花，燃点燃烟花，点燃烟火!燃燃燃烟花，燃点燃烟花，点燃烟火，燃点燃烟花!燃点燃烟花，燃点燃烟火!燃点燃烟花，燃点燃烟花，燃点燃烟火，点燃烟火!点燃烟花，燃点燃烟花，燃点燃烟花，点燃烟火，燃点燃烟火!燃点燃烟花，燃点燃烟火，燃点燃烟花，点燃烟火!燃点燃烟花!燃点燃烟火，燃点燃烟花!燃点燃烟花，点燃烟花烟花，点燃烟火，点燃烟火，点燃烟火!燃点燃烟花，点燃烟花烟花，点燃烟火!燃点燃烟花，燃点燃鞭烟花，点燃烟火，点燃烟花!燃点燃烟花!燃点燃烟花!燃点燃烟花!点燃烟花烟花，点燃烟火烟花，点燃烟火!点燃烟花烟花，点燃烟花烟花，点燃烟火!点燃烟花烟花，点燃烟花!点燃烟花烟花，点燃烟花烟花，点燃烟火，点燃烟火!燃点燃烟花烟花，点燃烟花烟花，点燃烟火，燃点燃烟花烟花，点燃烟火!燃点燃烟花烟花，点燃烟花烟火，点燃烟火烟花，点燃烟火烟花，点燃烟火烟花，点燃烟火!燃点燃烟花烟花，点燃烟火烟花，点燃烟火烟花，点燃烟花烟花，点燃烟火烟花，点燃烟火烟花!燃点燃烟花烟花，点燃烟花烟花，点燃烟花烟花，点燃烟火烟花，点燃烟花烟花，点燃烟花烟花，点燃烟花烟花!燃点燃烟花烟花，点燃烟花烟花，燃点燃烟花烟花，点燃烟花烟花，点燃烟花烟火，点燃烟花烟花，点燃烟花烟花，点燃烟花!燃点燃烟花烟花，点燃烟花烟花，点亮烟花烟花，点燃烟花烟花，点燃烟花烟花，点亮烟花烟花!燃点燃烟花烟花，点燃烟花烟花烟花，点燃烟花烟花，点燃烟花烟花，燃点燃烟花，点燃烟花烟花，点燃烟花烟花，点燃鞭炮烟花，点燃烟花烟花，点燃烟花烟花，点燃炮烟花!燃点燃烟花烟花，点燃烟花烟花，燃烧烟花烟花，点燃烟花烟花，点燃烟花烟花，熄燃烟花烟花，点燃烟花烟花，点燃烟花烟花，燃烧烟花烟花!燃点燃烟花烟花，点燃烟花烟花!燃点燃烟花，点燃烟花烟花，点燃烟花烟花!燃点亮烟花烟花，点燃烟花烟花，点燃烟花烟花!点燃烟花烟花，点燃烟花烟花，点燃烟花烟花烟花，点燃烟花!燃点燃烟花烟花，燃点燃烟花烟花，点燃烟花烟火，点燃烟花烟花!燃点燃烟花烟花，点燃烟火烟花，点燃烟花烟花!燃点燃烟花烟花，燃点燃烟花烟花!点燃烟花烟花，点燃烟花烟花烟花，点燃烟花烟火，点燃烟花烟花，燃点燃烟花烟花，点燃烟火烟花!燃点燃烟花烟花，燃点燃烟花烟花烟花，点燃烟花烟花，点燃烟花烟火，燃点燃烟花烟花，点燃烟花烟花，点燃烟火烟花!燃点燃烟花，点燃烟花烟花，点燃鞭炮烟花，燃点燃烟花烟花，点燃烟花烟花，燃点燃烟火烟花，点燃烟花烟花，点燃烟花烟花!燃燃点燃烟花烟花，点燃烟花烟花，点燃烟花炮烟花，点燃烟花烟花，点燃烟花烟花，燃燃烟花烟花，点燃烟花烟花，点燃烟花烟花!燃烧点燃烟花烟花，点燃烟花烟花，点燃烟花烟花。燃点燃烟花烟花，点燃烟花烟花，点燃烟花鞭炮烟花，点燃烟花烟花，点燃烟花烟花!燃点火点燃烟花烟花，点燃烟花烟花，点燃烟花烟花...点燃烟花烟花，点燃烟花烟花，点燃烟花烟花......点燃烟花烟花，点燃烟花烟花，点燃烟花烟花烟火!燃点燃烟花烟花，点燃烟花烟花，燃燃烟花烟火，点燃烟花烟花，点燃烟花烟花，燃点燃烟火，点燃烟花烟花，点燃烟花烟花，点燃烟火，烟花烟花，点燃烟花烟花，点燃烟花烟花，烟花烟花!燃点燃烟花烟花，点燃烟花烟花。点燃烟花烟花，点燃烟花烟花，点燃烟花烟花燃烧，点燃烟花烟花，点燃烟花烟花，点燃烟花，烟花烟花，点燃烟花烟花，点燃烟花烟花!放点燃烟花烟花，点燃烟花烟花，点燃烟花烟花点燃烟花烟花，点燃烟花烟花，点燃烟花烟花燃点燃烟花烟花，点燃烟花烟花，点燃烟花，点燃烟花烟花，点燃烟花烟花，燃起火点燃烟花烟花，点燃烟花烟花，点燃烟花烟花点烟花烟花，点燃烟花烟花，点燃烟花烟花，点火烟花烟花，点燃烟花烟花，点燃烟花烟花，引燃烟花烟花，点燃烟花烟花，点燃烟花烟花点燃烟火烟花，点燃烟花烟花，点燃烟花烟花点燃烟花，点燃烟花烟花，点燃烟花烟花点燃烟花!燃点燃烟花烟花，点燃烟花烟花点燃烟花烟花，燃点燃烟花烟花点燃烟花烟花，点燃烟花烟花点燃烟花烟花，点亮烟花烟花点燃烟花烟花，点燃烟花烟花点燃烟花，点燃烟火烟花，点燃烟花烟花点燃烟花，点燃烟花烟花点燃烟花，点燃烟花烟花燃点燃烟花烟花，点燃烟火烟花点燃烟花烟花，点燃烟花烟花点燃烟花烟花点燃烟花，点燃烟花烟花点燃烟花烟花，点燃烟花烟火点燃烟花烟花，点燃烟花烟花点燃烟花，点燃烟点燃烟花烟花，点燃烟花烟花点燃烟花烟花点燃烟火烟花点燃烟花烟花，点燃烟花烟花点燃烟火烟花点燃烟花烟花点燃烟花烟花，点燃烟花烟花点燃烟火烟花，燃点燃烟花烟花点燃烟花烟花点燃烟花烟花，点燃烟花烟花燃点燃烟花烟花点燃烟花烟花点燃烟花烟花点燃烟花烟花点燃烟花烟火点燃烟花烟花点燃烟花烟花点燃烟花烟花点燃烟花，点燃烟花，点燃烟花烟花点燃烟花烟花点燃烟花烟花点燃烟花点燃烟花烟花点燃烟花烟花点燃烟花烟花点燃烟火烟花点燃烟花点燃烟花烟花点燃烟花烟花点燃烟花点燃烟花点燃烟花烟花点燃烟花烟花点燃烟花，点燃烟火烟花点燃烟花烟花点燃烟花烟花点燃烟花烟花点燃鞭烟花点燃烟花烟花点燃烟花烟花点燃烟花烟花点燃花烟花点燃烟花烟花点燃烟花烟花点燃烟花烟花点燃燃点燃烟花烟花点燃烟花烟花点燃烟花烟花点燃烟火，点燃烟花烟花点燃烟花烟花点燃烟花烟花点燃烟火点燃烟花烟花点燃烟花烟花点燃烟花烟花点燃烟火燃点燃烟花烟花点燃烟花烟花点燃烟花烟花点燃，点燃烟花烟花点燃烟花烟花点燃烟花烟花点燃，燃点燃烟花烟花点燃烟花烟花点燃烟花烟花点燃花燃点燃烟花烟花点燃烟花烟花点燃烟花烟花点燃鞭炮烟花点燃烟花烟花点燃烟花烟花点燃烟花烟花点燃，熄燃点燃烟花烟花点燃烟花烟花点燃烟花烟花点燃了烟花烟花点燃烟花烟花点燃烟花烟花点燃烟花烟花燃点燃烟花烟花点燃烟花烟花点燃烟火，点燃烟花，点燃烟花烟花点燃烟花烟花点燃烟火烟花燃点燃烟花烟花点燃烟花烟花点燃烟花烟花燃点燃烟火烟花点燃烟花烟花点燃烟花烟花点燃烟花，点燃鞭烟花点燃烟花烟花点燃烟花烟花点燃烟花点燃烟花，点燃烟花，点燃烟花，点燃烟花烟花点燃烟花，点燃烟花，点燃烟花，点燃烟火烟花点燃烟花，点燃烟花烟花点燃烟花烟花点燃烟花，点亮烟花烟花点燃烟花烟花点燃烟花烟花点燃烟花烟花，点燃烟火烟花点燃烟花烟花点燃烟花，点燃烟花烟花点燃烟火烟花点燃烟花烟花燃点燃烟花烟花,1.0,春节放鞭炮
536,春节放鞭炮，这些烟花爆竹买不得，建议擦亮眼睛。,1.0,春节放鞭炮
537,放鞭炮与环保相悖，应避免。,1.0,春节放鞭炮
538,春节放鞭炮的减少，空气质量保持良好。,1.0,春节放鞭炮
539,腾讯微信红包干掉了传统春节放鞭炮盛事。,1.0,春节放鞭炮
540,绿色环保的开门庆，你最支持哪一种？ 环保意识越来越浓厚，我们每个人都应该为环保出一份力。,1.0,春节放鞭炮
541,春节放鞭炮是春节的传统习俗，但对于春节是否应该放鞭炮，不同的人有不同的观点。一些人认为放鞭炮会增加污染，放鞭炮后空气湿度高，不利于身体健康。但也有一些人认为放鞭炮可以促进人们的祈福祈福，让春节更加喜庆。因此，春节放鞭炮是否该放，这是一个需要综合考虑的因素。,1.0,春节放鞭炮
542,过年放鞭炮，传统风俗，不能随意破坏环境，要保持环保。,1.0,春节放鞭炮
543,放鞭炮是中国传统文化的一部分，但随着现代社会的快速发展，越来越多的人开始反对放鞭炮，而我们应该尊重传统文化，并倡导环保。,1.0,春节放鞭炮
544,春节放鞭炮是春节习俗之一，但近年来一些地区PM2.5爆表连连，烟花爆竹伤人事件频发，很多人开始倡议春节期间不要放鞭炮。春节放鞭炮你支持或反对?,1.0,春节放鞭炮
545,中立态度：春节放鞭炮对环境有影响，应该减少或避免。,1.0,春节放鞭炮
546,春节放鞭炮是春节的传统习俗，但放鞭炮是否需要考虑环保问题？海口市环境保护局官网已给出了明确的答案。,1.0,春节放鞭炮
547,放鞭炮虽然可以带来欢乐，但对于环境的影响也是不可忽视的。放鞭炮虽然有喜庆气氛，但也会给空气带来污染，对身体健康也有害。我们应该采取环保措施，减少环境污染。同时，我们也应该关注环境保护问题，从源头上减少污染。,1.0,春节放鞭炮
548,@哈尔滨环保 问：春节少放烟花爆竹和雾霾之间有什么必然联系吗？,1.0,春节放鞭炮
549,春节放鞭炮是陋习，但我们应该保护环境，减少空气污染，保护环境。,1.0,春节放鞭炮
550,大家春节放鞭炮好吗？放鞭炮不安全，小孩容易惊吓。建议用手指按压四神聪、百会、风池穴，安静孩子。,1.0,春节放鞭炮
551,春节放鞭炮是不能解决雾霾问题的，而放鞭炮是造成空气污染的罪魁祸首。建议大家减少鞭炮的燃放量，以减少大气污染的发生。,1.0,春节放鞭炮
552,春节燃放烟花爆竹是否安全？我们认为应该在春节期间禁止燃放烟花爆竹，以确保空气质量和人身安全。,1.0,春节放鞭炮
553,春节放鞭炮是传统习俗，但是随着空气污染和烟花爆竹伤人事件的曝光，很多人开始呼吁不要放鞭炮。,1.0,春节放鞭炮
554,春节放鞭炮喜庆与环保相悖，放不放？,1.0,春节放鞭炮
555,春节是中国传统的节日，人们通常以不同的方式庆祝，但随着时代的变迁，人们的生活方式也发生了变化，没有鞭炮声的小年夜也消失了。,1.0,春节放鞭炮
556,@扬子晚报,1.0,春节放鞭炮
557,春节放鞭炮对环境的影响很大，我们应该倡导环保过年。,1.0,春节放鞭炮
558,春节不放鞭炮，如何过出年味？,1.0,春节放鞭炮
559,春节长假空气质量总体不错。,1.0,春节放鞭炮
560,春节放鞭炮是传统习俗，污染不可避免，不要过于强调环保，而是从日常生活中做起，从小事做起。,1.0,春节放鞭炮
561,我们不能一味地指责父母，而应该尊重他们的选择，让他们有选择的权利。我们应该尊重他们选择职业的方式，而不是去干涉他们的行为。这样才是更好的文明社会。,1.0,春节放鞭炮
562,春节放鞭炮的减少，让空气质量保持良好。,1.0,春节放鞭炮
563,这篇文章中立立场。,1.0,春节放鞭炮
564,我们应该提倡绿色环保，倡导文明礼仪，为我们的子孙后代留下一个美好的春节氛围。,1.0,春节放鞭炮
565,春节放鞭炮，放鞭炮，放鞭炮，放鞭炮!,1.0,春节放鞭炮
566,春节是一个很好的一天，家人和朋友聚集，放鞭炮，春节是一个很好的一天，家人和朋友聚集，放鞭烟花，春节是一个很好的一天，放鞭炮，放鞭炮，放鞭炮，放鞭烟花，放鞭烟花，放鞭烟花，放鞭炮，放鞭烟花，放鞭炮，放鞭炮，放鞭烟火，放鞭烟花，放鞭烟火，放鞭烟火，放鞭烟花，放鞭烟花，放鞭烟火，放鞭烟花，放鞭炮，放鞭烟火，放鞭烟火，放鞭烟火，放鞭炮，放鞭烟火，放鞭炮，放鞭烟花，放鞭烟火，放鞭炮，放鞭炮，放鞭炮弹，放鞭炮弹，放鞭炮，放鞭炮弹，放鞭炮，放鞭炮，放鞭炮兵，放鞭炮弹，放鞭炮，放鞭炮兵，放鞭炮，放鞭炮弹，放鞭炮兵，放鞭炮，放鞭炮，放鞭火炮，放鞭炮，放鞭炮，放鞭砲，放鞭炮，放鞭炮，放鞭火，放鞭炮，放鞭炮，放鞭榴，放鞭炮，放鞭炮，放鞭鞭炮，放鞭炮，放鞭炮，春节是一个很好的一天，春节是一个很好的一天，放鞭炮，放炮炮，放鞭炮，放鞭炮，放炮炮，放鞭炮兵，放鞭炮，放炮炮，放鞭火炮，放鞭炮，放炮炮，放鞭炮弹，放鞭炮，放炮炮，放鞭榴，放鞭炮，放炮炮，放鞭鞭炮，放鞭炮，烟花炮，放鞭炮，放鞭炮，放烟花炮，放鞭炮，放鞭炮，烟花炮，放烟花炮，放鞭炮，放炮炮，放炮炮，放鞭炮，放炮炮，放烟花炮，放鞭炮，放烟花炮，放炮炮，放鞭炮，放烟花炮，放烟花炮，放鞭炮，烟花炮，放鞭炮弹，放鞭炮，放烟花炮，放鞭炮弹，放鞭炮，烟花炮，放鞭炮烟花炮，放鞭炮，放鞭炮，春节，春节，春节，春节，春节，春节，放鞭炮，放鞭炮，放鞭弹，放鞭炮，放鞭炮，放鞭导弹，放鞭炮，放鞭炮，放鞭炸，放鞭炮，放鞭炮，放鞭燃，放鞭炮，放鞭炮，放鞭轰，放鞭炮，放鞭炮，放鞭枪，放鞭炮，放鞭炮，放鞭打，放鞭炮，放鞭炮，放鞭爆，放鞭炮，放鞭炮，放鞭雷，放鞭炮，放鞭炮，放鞭击，放鞭炮，放鞭炮，放鞭射，放鞭炮，放鞭炮，放鞭放鞭炮，放鞭炮，放鞭炮炮，放鞭炮炮，放鞭炮炮炮，放鞭炮炮炮，放鞭鞭炮炮炮，放鞭炮炮炮，收鞭炮，收鞭炮，收鞭炮，收炮炮，放鞭炮炮炮，放鞭放炮炮炮，放鞭炮炮炮，放烟花炮炮炮炮，放鞭炮炮炮炮炮，放鞭炮炮炮炮，放鞭炮炮炮炮火，放鞭炮炮炮炮炮，放鞭鞭炮炮炮炮炮，放鞭炮炮火炮炮炮炮炮炮炮炮炮炮炮炮炮，放鞭炮炮炮炮弹炮炮炮炮炮炮炮炮炮炮炮炮弹炮炮炮炮炮炮炮炮弹炮炮炮炮弹炮炮炮炮炮炮炮，放鞭炮，放鞭炮，收鞭炮，收鞭炮，放鞭炮炮炮炮炮炮炮炮炮炮炮火炮炮炮炮炮炮炮炮炮炮弹炮炮火炮炮炮炮炮炮炮炮炮，放鞭鞭炮，收鞭鞭炮，收鞭鞭炮，收鞭炮，收鞭鞭炮，收鞭鞭鞭炮，收鞭鞭鞭炮，收炮炮，收鞭炮，收鞭炮，放炮炮，放鞭炮炮炮炮炮炮炮炮弹炮炮炮，放鞭炮，放鞭炮炮炮炮炮炮炮弹炮炮炮炮，放鞭炮，放鞭鞭炮炮炮炮炮炮炮炮炮炮，收鞭鞭炮，收鞭鞭炮鞭炮炮炮炮炮炮炮炮炮炮炮弹炮弹炮炮炮炮炮炮炮炮炮炮，扫鞭炮，扫鞭炮，扫鞭炮，扫炮炮，扫鞭炮，扫炮炮，扫炮炮，扫炮炮，扫鞭炮，扫鞭炮，放鞭炮，放鞭炮，收扫鞭炮，扫鞭炮，扫鞭炮炮炮炮炮炮炮炮炮炮火炮炮弹炮炮炮炮炮炮炮炮炮炮炮弹，放鞭炮，放鞭炮，收鞭鞭炮，收鞭鞭，收鞭鞭炮，收鞭鞭炮，放鞭炮，放鞭炮炮炮炮弹炮炮炮炮弹炮炮炮炮弹炮炮炮，放鞭炮炮炮炮炮炮炮弹炮弹炮炮炮炮弹炮炮炮炮弹炮炮炮弹炮炮炮炮炮炮炮炮，放鞭炮弹，放鞭炮，收鞭鞭炮，放鞭炮炮炮炮炮炮火炮炮弹炮炮炮炮弹炮炮炮炮炮炮，放鞭炮，收鞭鞭炮，放炮炮，放鞭炮，收鞭鞭炮炮炮炮炮炮炮炮炮炮弹炮炮弹炮炮炮炮炮炮炮炮炮炮弹炮，放鞭炮，收鞭鞭炮，送鞭炮，放鞭炮，放鞭炮，送鞭炮，放鞭炮，送鞭鞭炮，放鞭炮，放鞭炮鞭炮炮炮炮炮炮炮炮炮弹炮炮炮弹炮炮炮炮炮弹炮炮炮炮炮炮，收鞭鞭炮鞭炮炮炮炮，放鞭炮，收鞭炮，收炮炮，收鞭鞭炮，放鞭炮鞭炮炮炮炮炮弹炮炮炮炮炮炮炮弹炮炮炮炮炮弹炮炮炮炮弹炮炮炮弹炮弹炮炮炮炮炮炮炮炮弹炮炮炮弹炮弹炮炮弹炮炮炮弹炮弹炮炮弹炮弹炮弹炮弹炮弹炮炮弹炮弹炮炮弹炮弹炮弹炮弹炮弹炮弹炮弹炮弹炮弹炮弹炮弹炮弹，放鞭炮，收鞭鞭炮鞭炮鞭炮鞭炮鞭炮鞭炮鞭炮弹炮炮炮炮炮炮炮炮炮炮火炮，放鞭炮，收鞭鞭炮鞭炮炮炮鞭炮鞭炮鞭炮鞭炮鞭炮炮炮炮炮炮炮炮火炮炮炮炮弹炮炮弹炮弹炮弹炮弹炮弹炮弹炮弹炮弹炮弹炮炮弹炮弹炮弹炮弹炮弹炮弹炮弹炮弹，放鞭鞭炮鞭炮鞭炮鞭炮鞭炮炮鞭炮鞭炮鞭炮鞭炮鞭炮弹炮弹炮弹炮弹炮弹炮弹炮弹炮弹炮弹炮弹炮弹炮炮弹炮炮弹炮弹炮弹炮弹炮弹炮弹炮弹炮弹火炮炮弹炮弹炮弹炮弹炮弹炮弹炮弹炮弹炮弹炮弹炮弹弹药炮弹炮弹炮弹炮弹炮弹炮弹炮弹炮弹炮弹炮弹炮弹火炮炮弹炮弹火炮炮弹炮弹炮弹炮弹炮弹炮弹炮弹炮弹，放鞭烟花，收鞭鞭炮鞭炮鞭炮鞭炮炮鞭炮炮鞭炮鞭炮鞭炮鞭炮弹炮炮炮弹炮炮弹炮弹炮弹炮弹炮弹炮弹炮弹，放鞭炮鞭炮鞭炮鞭炮鞭炮鞭炮兵鞭炮鞭炮鞭炮鞭炮鞭炮鞭火炮炮鞭炮鞭炮鞭炮鞭炮鞭炮炮弹炮弹炮弹炮弹炮弹炮弹炮弹炮弹炮弹炮弹，收鞭鞭炮鞭炮鞭炮鞭炮节鞭鞭炮鞭炮鞭炮鞭炮鞭炮，放鞭炮鞭炮鞭炮鞭炮鞭炮兵鞭鞭鞭炮鞭炮鞭炮鞭炮鞭炮炮兵鞭炮鞭炮鞭炮鞭炮鞭炮炮，放鞭炮鞭炮鞭炮鞭炮炮鞭炮，放鞭炮鞭炮鞭炮炮鞭炮鞭炮炮鞭炮鞭炮鞭炮兵鞭炮鞭炮炮鞭炮鞭炮鞭炮炮鞭炮鞭炮兵鞭炮鞭炮鞭炮炮鞭炮鞭炮，放鞭炮鞭炮，收鞭鞭炮鞭炮鞭炮炮鞭炮鞭炮放鞭炮鞭炮鞭炮鞭炮鞭炮炮火炮鞭炮鞭炮鞭炮鞭炮鞭炮鞭鞭鞭炮鞭炮鞭炮鞭炮鞭鞭鞭鞭鞭炮鞭炮鞭炮鞭炮鞭炮兵鞭炮兵鞭炮鞭炮鞭炮鞭炮鞭鞭鞭火炮鞭炮鞭炮鞭炮鞭炮鞭炮炮炮弹炮弹炮弹炮弹炮弹炮弹炮弹炮弹炮弹炮弹弹药，放鞭炮鞭炮鞭炮鞭炮鞭鞭鞭炮兵鞭鞭鞭炮鞭炮鞭炮鞭炮兵鞭炮鞭鞭鞭鞭鞭炮鞭炮鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭炮鞭鞭鞭鞭鞭鞭鞭鞭鞭炮鞭炮鞭炮鞭鞭鞭鞭鞭鞭鞭炮鞭鞭鞭炮鞭鞭鞭鞭鞭鞭鞭炮鞭炮鞭鞭鞭炮鞭鞭鞭鞭鞭炮鞭鞭鞭鞭鞭炮鞭炮鞭炮兵鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭，放鞭炮鞭炮鞭炮鞭鞭鞭鞭鞭杖鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭节鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭 ，放鞭炮鞭炮鞭鞭鞭鞭鞭鞭鞭，放鞭炮，收鞭鞭鞭,1.0,春节放鞭炮
567,春节放鞭炮习俗引起争议，您同意还是不同意？,1.0,春节放鞭炮
568,春节放鞭炮，传统民俗，环保意识。,1.0,春节放鞭炮
569,春节放鞭炮是应该倡导的，但不能完全禁止。,1.0,春节放鞭炮
570,春节放鞭炮，这些烟花爆竹买不得，我们建议消费者擦亮眼睛，这些产品存在引燃时间、引燃装置、燃放缺陷，存在较大风险。,1.0,春节放鞭炮
571,中立态度言论：中国春节11大现象：叫“春节”而不是“中国新年”、春运交通大拥堵、春节不只一天、迷信财富和运气、租男友回家、遵守传统习惯、放鞭炮是为了驱逐怪兽、穿红内衣、吃甜食、有自己的电影类型贺岁片、春节习俗并非铁板一块。,1.0,春节放鞭炮
572,春节放鞭炮好耶坏耶，也不过那么几天。你爱就好好过瘾，你烦就忍几天。毕竟就那么几天。有那口舌应该讨论讨论那些长年累月无休无止萦绕在我们耳边的汽车喇叭声、电摩警报声、随地吐痰、乱扔垃圾陋习、文明人的爱犬的随地狗屎......,1.0,春节放鞭炮
573,我们应该尊重传统节日习俗，而不是以放鞭炮的形式来庆祝春节。,1.0,春节放鞭炮
574,@平安成都和@成都环保 的回答：春节放鞭炮是一种传统习俗，应该尊重和保护，我们不应该提倡或反对。,1.0,春节放鞭炮
575,放鞭炮是传统文化，但不应该过度追求环保和浪费。,1.0,春节放鞭炮
576,春节放鞭炮，您会怎么做呢？,1.0,春节放鞭炮
577,@中立态度：我们应该尊重传统文化，但不能因为某些人的错误言行而忽视其背后的意义和价值。,1.0,春节放鞭炮
578,春节放鞭炮是传统文化的一部分，但不应该过度放鞭炮，应该注意安全。,1.0,春节放鞭炮
579,中立态度言论：春节期间空气质量总体良好。,1.0,春节放鞭炮
580,春节放鞭炮，不能太放纵，对环境造成负面影响。,1.0,春节放鞭炮
581,环保过年，泰安市民表示少放鞭炮，环保出行。,1.0,春节放鞭炮
582,春节放鞭炮被视为陋习，是否应该摒弃？,1.0,春节放鞭炮
583,春节放鞭炮是中国传统文化中的重要习俗之一，但是烟花爆竹的燃放不仅污染环境，而且会带来严重的安全隐患。因此，我们应该重视环保，从源头做起，减少烟花爆竹的燃放。我们应该尽可能地减少烟花爆竹的使用，减少空气污染的危害。,1.0,春节放鞭炮
584,@平安成都 @成都环保 提问：春节放鞭炮好吗？不放鞭炮就没有年味儿了，有没有什么电子鞭炮既能不污染空气，又能有年味呢？,1.0,春节放鞭炮
585,春节长假肌肤护理很重要，不要忽视春节长假肌肤护理。,1.0,春节放鞭炮
586,"春节放鞭炮好耶坏耶，也就那么几天。你爱就好好过瘾，你烦就忍几天。毕竟就几天。有那口舌应该讨论讨论那长年累月无休无止萦绕在我们耳边的汽车喇叭声,电摩警报声,野蛮人永远改不了的随地吐痰、乱扔垃圾陋习,文明人的爱犬的随地狗屎......",1.0,春节放鞭炮
587,春节习俗与禁忌，是传统文化的一部分，我们应该尊重并包容这些习俗。,1.0,春节放鞭炮
588,中立态度言论: 春节放鞭炮是春节习俗，但燃放鞭炮时释放的烟雾和火星容易造成环境污染和火灾，且伤者多为孩子，因此，烟花爆竹是否应该用来庆祝新年，需要根据具体情况而定。,1.0,春节放鞭炮
589,"中立态度言论：

在孩子的记忆里,过春节放鞭炮几乎是保留节目，但缺乏自我保护能力的孩子面临被鞭炮炸伤的风险也较高。近日，在淘宝保险就有保险公司推出了专门针对少年儿童烟花爆竹意外的“鞭炮险”。该产品仅限父母为子女投保。",1.0,春节放鞭炮
590,&nbs; 是农历新年的第一个月。,1.0,春节放鞭炮
591,春节放鞭炮，你支持吗？,1.0,春节放鞭炮
592,春节放鞭炮喜庆与环保相悖，放不放？,1.0,春节放鞭炮
593,中立观点: 春节是中国传统文化的一部分，春节习俗中鞭炮是必不可少的，但是对于儿童来说，鞭炮可能会对孩子造成伤害，因此我们应该避免给孩子燃放鞭炮。,1.0,春节放鞭炮
594,春节期间市区空气质量良好，因放鞭炮而引燃面包车，原因不明。,1.0,春节放鞭炮
